ticket_code,employee_id,technician_id,date_created,date_resolved,issue_category,issue_subcategory,priority,status,channel,resolution_time_hours,sla_target_hours,sla_met,satisfaction_score
TKT-03851,44,1,2025-02-26 14:42:00,2025-02-26 21:08:24,Network,No Internet Access,Medium,Resolved,Walk-up,6.44,24,1,5
TKT-03852,277,6,2025-12-08 10:11:00,2025-12-09 01:26:36,Printing,Print Queue Stuck,Low,Resolved,Phone,15.26,48,1,4
TKT-03853,294,4,2026-03-16 17:24:00,2026-03-17 03:33:00,Hardware,Laptop Won't Start,High,Resolved,Email,10.15,8,0,2
TKT-03854,308,8,2025-09-01 08:08:00,2025-09-01 15:58:24,Account Access,Password Reset,Low,Resolved,Portal,7.84,48,1,5
TKT-03855,284,10,2025-07-14 16:49:00,2025-07-15 07:05:48,Software,Browser Issue,Low,Resolved,Phone,14.28,48,1,5
TKT-03856,97,10,2025-01-23 14:34:00,2025-01-23 19:05:12,Software,Software Installation,Medium,Closed,Portal,4.52,24,1,5
TKT-03857,155,12,2025-03-03 11:15:00,2025-03-03 16:09:36,Account Access,Password Reset,Low,Closed,Phone,4.91,48,1,4
TKT-03858,362,7,2026-06-30 09:23:00,2026-06-30 20:45:48,Network,Wi-Fi Connectivity,Critical,Resolved,Walk-up,11.38,4,0,3
TKT-03859,414,10,2025-02-11 16:55:00,2025-02-12 10:22:00,Network,DNS Resolution,High,Resolved,Email,17.45,8,0,3
TKT-03860,117,3,2025-03-11 09:11:00,2025-03-11 21:45:12,Hardware,Laptop Won't Start,Medium,Resolved,Portal,12.57,24,1,4
TKT-03861,402,3,2025-08-28 14:46:00,2025-08-29 01:02:48,Account Access,Locked Account,Low,Resolved,Portal,10.28,48,1,5
TKT-03862,138,3,2025-04-08 09:30:00,2025-04-08 17:55:12,Network,VPN Connection,Medium,Resolved,Email,8.42,24,1,5
TKT-03863,198,10,2025-09-16 14:26:00,2025-09-16 17:19:24,Software,Software Installation,High,Closed,Phone,2.89,8,1,5
TKT-03864,377,2,2026-06-05 10:29:00,2026-06-06 21:18:12,Software,Application Crash,Medium,Resolved,Email,34.82,24,0,3
TKT-03865,246,3,2025-07-16 17:06:00,2025-07-18 19:44:24,Account Access,Locked Account,Low,Resolved,Portal,50.64,48,0,2
TKT-03866,27,5,2025-12-31 12:39:00,2025-12-31 20:55:12,Network,VPN Connection,High,Resolved,Phone,8.27,8,0,3
TKT-03867,250,9,2025-01-17 16:50:00,2025-01-17 17:42:12,Account Access,Password Reset,High,Resolved,Phone,0.87,8,1,4
TKT-03868,357,11,2026-02-05 11:00:00,2026-02-05 23:59:24,Printing,Printer Offline,Medium,Resolved,Portal,12.99,24,1,4
TKT-03869,234,1,2025-11-24 11:52:00,2025-11-26 18:12:24,Account Access,MFA Issue,Medium,Resolved,Walk-up,54.34,24,0,4
TKT-03870,418,12,2025-03-26 12:49:00,2025-03-26 16:40:36,Account Access,MFA Issue,Medium,Resolved,Portal,3.86,24,1,3
TKT-03871,317,2,2025-01-28 14:00:00,2025-01-28 23:04:12,Printing,Print Queue Stuck,Medium,Closed,Portal,9.07,24,1,4
TKT-03872,381,6,2025-12-05 12:21:00,2025-12-06 04:45:36,Hardware,Docking Station,Medium,Resolved,Phone,16.41,24,1,5
TKT-03873,120,5,2025-06-16 12:58:00,2025-06-16 15:10:00,Account Access,Password Reset,Medium,Closed,Phone,2.20,24,1,5
TKT-03874,204,9,2025-05-16 13:24:00,2025-05-17 22:22:48,Security,Phishing Report,Medium,Resolved,Phone,32.98,24,0,2
TKT-03875,305,3,2026-06-04 12:35:00,2026-06-06 17:33:12,Hardware,Laptop Performance,Medium,Resolved,Portal,52.97,24,0,2
TKT-03876,412,6,2025-04-10 16:01:00,2025-04-10 20:43:36,Network,VPN Connection,High,Resolved,Portal,4.71,8,1,4
TKT-03877,411,10,2026-05-12 15:59:00,2026-05-12 20:59:00,Security,Malware Alert,Critical,Resolved,Walk-up,5.00,4,0,1
TKT-03878,469,4,2025-08-05 08:17:00,2025-08-05 12:05:36,Security,Malware Alert,Critical,Closed,Walk-up,3.81,4,1,4
TKT-03879,57,11,2025-08-07 11:21:00,2025-08-07 15:19:48,Software,Browser Issue,High,Resolved,Portal,3.98,8,1,4
TKT-03880,356,3,2026-04-09 16:39:00,2026-04-10 03:26:24,Software,Application Crash,Medium,Resolved,Portal,10.79,24,1,4
TKT-03881,112,5,2025-04-17 11:17:00,2025-04-17 22:18:12,Printing,Driver Issue,High,Resolved,Portal,11.02,8,0,3
TKT-03882,490,7,2025-11-19 08:05:00,2025-11-20 00:09:12,Software,Software Installation,Medium,Resolved,Email,16.07,24,1,4
TKT-03883,474,11,2025-09-29 11:21:00,2025-09-29 12:42:36,Hardware,Laptop Performance,Critical,Resolved,Email,1.36,4,1,5
TKT-03884,314,7,2025-05-20 09:03:00,2025-05-20 16:30:36,Printing,Printer Offline,Medium,Resolved,Walk-up,7.46,24,1,5
TKT-03885,476,9,2025-03-13 18:11:00,2025-03-14 01:48:12,Software,Software Installation,High,Closed,Phone,7.62,8,1,3
TKT-03886,211,8,2025-05-02 15:10:00,2025-05-02 16:38:48,Account Access,Password Reset,Medium,Resolved,Portal,1.48,24,1,4
TKT-03887,69,7,2025-08-22 12:35:00,2025-08-23 10:09:48,Software,Software Installation,Low,Closed,Portal,21.58,48,1,5
TKT-03888,443,6,2025-03-13 14:00:00,2025-03-13 23:56:24,Account Access,Locked Account,Medium,Resolved,Walk-up,9.94,24,1,4
TKT-03889,33,8,2026-05-20 14:16:00,2026-05-22 15:29:48,Network,Slow Network,Medium,Closed,Portal,49.23,24,0,1
TKT-03890,435,5,2026-08-18 13:04:00,2026-08-18 17:21:24,Software,Microsoft 365 Issue,Medium,Resolved,Portal,4.29,24,1,5
TKT-03891,291,10,2025-01-06 08:14:00,2025-01-07 19:55:24,Printing,Printer Offline,Medium,Resolved,Phone,35.69,24,0,2
TKT-03892,161,1,2026-02-05 17:13:00,2026-02-06 02:44:48,Account Access,Password Reset,High,Resolved,Walk-up,9.53,8,0,1
TKT-03893,241,8,2025-03-11 17:55:00,2025-03-12 02:42:24,Network,No Internet Access,High,Closed,Email,8.79,8,0,2
TKT-03894,365,8,2025-02-17 11:21:00,2025-02-17 16:57:36,Security,Lost/Stolen Device,High,Closed,Phone,5.61,8,1,4
TKT-03895,140,7,2025-03-20 18:33:00,2025-03-20 19:30:36,Account Access,Password Reset,Medium,Closed,Portal,0.96,24,1,4
TKT-03896,312,8,2025-04-16 09:07:00,2025-04-18 06:02:12,Network,VPN Connection,Medium,Closed,Portal,44.92,24,0,2
TKT-03897,178,12,2025-12-23 14:57:00,2025-12-23 19:23:24,Account Access,Password Reset,Medium,Resolved,Portal,4.44,24,1,5
TKT-03898,387,11,2025-11-27 13:20:00,2025-11-27 17:30:12,Account Access,Password Reset,Low,Resolved,Phone,4.17,48,1,5
TKT-03899,475,5,2025-06-10 09:41:00,2025-06-10 12:38:36,Hardware,Battery/Power,High,Resolved,Email,2.96,8,1,3
TKT-03900,68,3,2025-02-10 13:34:00,2025-02-11 19:31:36,Printing,Printer Offline,Medium,Resolved,Phone,29.96,24,0,3
TKT-03901,210,4,2026-02-06 13:08:00,2026-02-06 21:50:00,Printing,Printer Offline,High,Resolved,Phone,8.70,8,0,3
TKT-03902,333,2,2025-05-02 10:37:00,2025-05-02 18:23:48,Printing,Printer Permissions,Medium,Closed,Email,7.78,24,1,5
TKT-03903,314,2,2025-05-14 12:46:00,2025-05-15 05:49:00,Network,Wi-Fi Connectivity,Medium,Resolved,Portal,17.05,24,1,5
TKT-03904,1,12,2025-05-13 14:39:00,2025-05-13 20:44:24,Software,Application Crash,Medium,Resolved,Portal,6.09,24,1,4
TKT-03905,368,7,2025-02-05 11:21:00,2025-02-05 22:52:12,Hardware,Laptop Won't Start,Low,Resolved,Email,11.52,48,1,5
TKT-03906,499,10,2026-07-02 10:07:00,2026-07-03 07:14:12,Account Access,MFA Issue,Medium,Resolved,Email,21.12,24,1,5
TKT-03907,320,1,2026-01-01 12:46:00,2026-01-01 22:16:00,Software,Software Installation,Medium,Closed,Portal,9.50,24,1,4
TKT-03908,182,6,2026-03-27 09:43:00,2026-03-28 18:55:00,Account Access,Locked Account,Medium,Resolved,Portal,33.20,24,0,2
TKT-03909,460,11,2025-12-22 09:13:00,2025-12-22 10:11:48,Account Access,Password Reset,Medium,Resolved,Portal,0.98,24,1,5
TKT-03910,172,8,2025-10-16 11:07:00,2025-10-17 04:00:24,Software,Software Installation,Medium,Resolved,Portal,16.89,24,1,4
TKT-03911,489,2,2025-07-29 16:32:00,2025-07-29 19:11:36,Account Access,MFA Issue,Medium,Resolved,Phone,2.66,24,1,5
TKT-03912,409,2,2025-09-05 10:17:00,2025-09-07 16:41:00,Network,VPN Connection,Medium,Closed,Portal,54.40,24,0,2
TKT-03913,112,1,2025-08-12 09:19:00,2025-08-12 12:49:36,Network,DNS Resolution,Critical,Closed,Email,3.51,4,1,5
TKT-03914,463,9,2025-08-13 12:01:00,2025-08-14 01:47:48,Network,No Internet Access,High,Resolved,Email,13.78,8,0,2
TKT-03915,330,2,2025-08-15 13:24:00,2025-08-15 18:33:36,Security,Suspicious Email,High,Closed,Portal,5.16,8,1,3
TKT-03916,250,3,2025-04-22 12:02:00,2025-04-22 22:36:12,Software,Browser Issue,High,Closed,Portal,10.57,8,0,2
TKT-03917,223,5,2025-04-23 13:27:00,2025-04-23 17:41:24,Software,Browser Issue,Medium,Resolved,Phone,4.24,24,1,5
TKT-03918,323,8,2025-03-21 12:03:00,2025-03-21 12:38:24,Account Access,Password Reset,High,Closed,Email,0.59,8,1,4
TKT-03919,245,1,2025-11-17 17:06:00,2025-11-18 05:55:12,Security,Suspicious Email,High,Resolved,Email,12.82,8,0,1
TKT-03920,238,3,2025-12-31 15:46:00,2025-12-31 18:35:12,Account Access,Password Reset,Medium,Resolved,Portal,2.82,24,1,4
TKT-03921,439,12,2025-07-24 11:11:00,2025-07-25 08:35:00,Hardware,Keyboard/Mouse,Low,Resolved,Email,21.40,48,1,4
TKT-03922,140,1,2025-03-03 18:02:00,2025-03-04 16:40:24,Printing,Printer Offline,Medium,Resolved,Portal,22.64,24,1,5
TKT-03923,173,7,2026-04-15 13:05:00,2026-04-15 16:02:36,Account Access,Password Reset,Medium,Resolved,Walk-up,2.96,24,1,4
TKT-03924,248,3,2025-12-26 11:25:00,2025-12-27 02:55:36,Software,Application Crash,High,Resolved,Portal,15.51,8,0,2
TKT-03925,128,8,2025-12-22 13:03:00,2025-12-22 16:54:00,Hardware,Laptop Performance,High,Resolved,Email,3.85,8,1,4
TKT-03926,252,1,2026-01-02 07:52:00,2026-01-02 16:53:48,Network,VPN Connection,High,Closed,Walk-up,9.03,8,0,3
TKT-03927,474,4,2025-10-16 08:21:00,2025-10-16 18:08:24,Software,Browser Issue,High,Resolved,Portal,9.79,8,0,1
TKT-03928,280,9,2025-10-30 10:30:00,2025-10-30 16:31:48,Printing,Printer Offline,High,Resolved,Walk-up,6.03,8,1,4
TKT-03929,465,4,2025-06-12 11:06:00,2025-06-12 13:55:48,Printing,Print Queue Stuck,High,Closed,Portal,2.83,8,1,4
TKT-03930,123,11,2025-03-13 17:35:00,2025-03-15 07:36:12,Security,Phishing Report,Medium,Resolved,Portal,38.02,24,0,1
TKT-03931,223,5,2025-01-31 13:33:00,2025-01-31 16:03:00,Account Access,Password Reset,Medium,Resolved,Email,2.50,24,1,4
TKT-03932,163,1,2026-05-18 15:23:00,2026-05-19 08:52:24,Software,Microsoft 365 Issue,Low,Closed,Phone,17.49,48,1,5
TKT-03933,58,12,2026-04-20 08:12:00,2026-04-20 20:08:24,Account Access,Password Reset,Medium,Closed,Phone,11.94,24,1,4
TKT-03934,29,8,2025-10-09 16:33:00,2025-10-10 01:50:24,Network,VPN Connection,Medium,Resolved,Portal,9.29,24,1,4
TKT-03935,131,12,2025-01-29 08:18:00,2025-01-29 13:49:48,Software,Application Access,High,Resolved,Portal,5.53,8,1,5
TKT-03936,182,9,2026-01-02 07:41:00,2026-01-02 11:46:24,Software,Application Crash,High,Resolved,Portal,4.09,8,1,4
TKT-03937,175,7,2026-03-11 09:49:00,2026-03-11 16:51:24,Security,Unauthorized Access Concern,High,Closed,Portal,7.04,8,1,3
TKT-03938,258,6,2025-12-29 09:18:00,2025-12-29 13:01:48,Software,Application Crash,Medium,Resolved,Phone,3.73,24,1,4
TKT-03939,194,9,2025-09-23 15:41:00,2025-09-23 20:09:48,Account Access,Locked Account,Medium,Resolved,Portal,4.48,24,1,5
TKT-03940,183,11,2025-11-03 08:10:00,2025-11-04 07:22:00,Network,Slow Network,Low,Closed,Portal,23.20,48,1,5
TKT-03941,311,2,2025-01-15 09:32:00,2025-01-16 10:07:24,Security,Lost/Stolen Device,Low,Closed,Email,24.59,48,1,5
TKT-03942,49,11,2025-03-10 16:26:00,2025-03-10 22:06:12,Software,Software Installation,High,Resolved,Email,5.67,8,1,5
TKT-03943,475,10,2026-07-02 11:15:00,2026-07-02 17:13:48,Hardware,Laptop Performance,High,Resolved,Portal,5.98,8,1,5
TKT-03944,179,8,2026-08-25 13:54:00,2026-08-25 22:26:24,Printing,Print Queue Stuck,Medium,Resolved,Walk-up,8.54,24,1,5
TKT-03945,165,8,2025-10-08 11:54:00,2025-10-08 12:21:00,Account Access,Password Reset,High,Closed,Email,0.45,8,1,4
TKT-03946,44,10,2025-07-16 15:15:00,2025-07-17 09:46:12,Hardware,Monitor Issue,Medium,Resolved,Portal,18.52,24,1,3
TKT-03947,154,2,2025-05-16 08:49:00,2025-05-16 20:35:48,Software,Microsoft 365 Issue,Medium,Resolved,Portal,11.78,24,1,4
TKT-03948,381,7,2025-06-12 16:31:00,2025-06-12 18:45:24,Printing,Printer Offline,High,Resolved,Email,2.24,8,1,4
TKT-03949,309,12,2025-09-22 12:04:00,2025-09-25 02:07:36,Network,Wi-Fi Connectivity,Low,Resolved,Phone,62.06,48,0,1
TKT-03950,444,5,2026-04-23 16:57:00,2026-04-24 10:15:36,Hardware,Laptop Performance,High,Resolved,Email,17.31,8,0,3
TKT-03951,148,2,2026-08-18 08:08:00,2026-08-18 10:02:00,Security,Phishing Report,Critical,Resolved,Email,1.90,4,1,4
TKT-03952,318,12,2025-01-09 15:31:00,2025-01-10 08:25:00,Hardware,Docking Station,High,Resolved,Phone,16.90,8,0,2
TKT-03953,264,11,2025-09-04 11:54:00,2025-09-04 19:46:48,Security,Phishing Report,Critical,Resolved,Phone,7.88,4,0,2
TKT-03954,374,4,2026-05-25 12:50:00,2026-05-25 18:08:36,Security,Malware Alert,Medium,Resolved,Portal,5.31,24,1,4
TKT-03955,21,1,2026-01-12 10:10:00,2026-01-13 02:52:00,Hardware,Laptop Won't Start,High,Resolved,Email,16.70,8,0,3
TKT-03956,110,1,2025-04-10 10:47:00,2025-04-10 18:56:36,Network,Slow Network,High,Resolved,Portal,8.16,8,0,2
TKT-03957,29,1,2025-12-03 14:16:00,2025-12-04 17:59:12,Network,Slow Network,Medium,Resolved,Portal,27.72,24,0,2
TKT-03958,400,1,2026-01-19 19:21:00,2026-01-20 06:16:48,Software,Microsoft 365 Issue,Medium,Resolved,Portal,10.93,24,1,5
TKT-03959,417,11,2026-02-04 19:06:00,2026-02-05 12:35:24,Hardware,Monitor Issue,Medium,Resolved,Portal,17.49,24,1,5
TKT-03960,367,7,2025-03-05 10:35:00,2025-03-06 11:22:24,Network,Wi-Fi Connectivity,Low,Resolved,Phone,24.79,48,1,5
TKT-03961,236,9,2025-12-11 14:01:00,2025-12-11 16:26:12,Software,Microsoft 365 Issue,Medium,Resolved,Email,2.42,24,1,5
TKT-03962,29,5,2025-08-27 16:09:00,2025-08-27 17:09:00,Account Access,Permissions Request,High,Resolved,Portal,1.00,8,1,5
TKT-03963,189,3,2026-08-27 17:41:00,2026-08-27 23:19:24,Software,Software Installation,High,Resolved,Portal,5.64,8,1,4
TKT-03964,108,9,2025-11-11 10:56:00,2025-11-12 10:35:00,Software,Software Installation,Medium,Resolved,Phone,23.65,24,1,5
TKT-03965,142,12,2025-06-25 16:48:00,2025-06-25 19:05:24,Software,Microsoft 365 Issue,High,Resolved,Phone,2.29,8,1,4
TKT-03966,100,1,2026-05-01 12:39:00,2026-05-01 15:35:24,Software,Application Crash,Medium,Closed,Email,2.94,24,1,5
TKT-03967,209,6,2025-04-16 12:25:00,2025-04-16 15:13:36,Security,Malware Alert,High,Resolved,Phone,2.81,8,1,3
TKT-03968,466,9,2025-12-31 10:23:00,2026-01-01 08:57:12,Software,Browser Issue,Medium,Resolved,Phone,22.57,24,1,5
TKT-03969,19,11,2026-04-28 18:07:00,2026-04-28 23:16:36,Hardware,Docking Station,Medium,Resolved,Phone,5.16,24,1,4
TKT-03970,20,8,2026-03-09 08:42:00,2026-03-09 15:00:00,Software,Application Crash,Medium,Resolved,Phone,6.30,24,1,3
TKT-03971,381,1,2025-03-12 18:05:00,2025-03-13 08:43:24,Network,VPN Connection,Medium,Resolved,Portal,14.64,24,1,4
TKT-03972,241,7,2025-12-03 13:42:00,2025-12-03 14:51:00,Account Access,Password Reset,High,Resolved,Email,1.15,8,1,5
TKT-03973,413,7,2025-04-07 08:28:00,2025-04-08 15:17:12,Software,Software Installation,Low,Resolved,Portal,30.82,48,1,5
TKT-03974,369,11,2026-08-21 10:29:00,2026-08-21 17:13:24,Software,Microsoft 365 Issue,Medium,Resolved,Email,6.74,24,1,5
TKT-03975,99,7,2025-09-02 10:51:00,2025-09-02 14:04:12,Hardware,Docking Station,Medium,Resolved,Portal,3.22,24,1,5
TKT-03976,101,11,2025-08-26 11:56:00,2025-08-26 21:05:36,Account Access,Locked Account,Medium,Resolved,Portal,9.16,24,1,5
TKT-03977,211,9,2025-12-22 09:40:00,2025-12-23 04:03:24,Printing,Print Queue Stuck,Low,Resolved,Phone,18.39,48,1,4
TKT-03978,492,8,2026-01-16 15:48:00,2026-01-19 02:45:36,Printing,Printer Offline,Low,Resolved,Walk-up,58.96,48,0,1
TKT-03979,166,11,2025-12-12 11:47:00,2025-12-12 16:47:00,Account Access,Password Reset,Medium,Resolved,Portal,5.00,24,1,4
TKT-03980,162,7,2025-04-18 18:01:00,2025-04-19 02:12:24,Security,Phishing Report,Medium,Closed,Email,8.19,24,1,5
TKT-03981,261,6,2025-04-09 10:55:00,2025-04-09 12:49:00,Account Access,Password Reset,Medium,Resolved,Walk-up,1.90,24,1,4
TKT-03982,367,9,2026-07-17 14:51:00,2026-07-22 02:31:48,Software,Microsoft 365 Issue,Low,Resolved,Portal,107.68,48,0,1
TKT-03983,488,9,2026-03-26 15:24:00,2026-03-26 17:17:24,Account Access,Password Reset,Medium,Resolved,Portal,1.89,24,1,3
TKT-03984,107,1,2026-01-27 17:17:00,2026-01-28 23:50:00,Account Access,Password Reset,Medium,Resolved,Phone,30.55,24,0,3
TKT-03985,73,10,2025-01-15 11:45:00,2025-01-17 00:25:48,Network,VPN Connection,Medium,Resolved,Portal,36.68,24,0,4
TKT-03986,390,4,2025-01-15 18:23:00,2025-01-16 05:02:36,Printing,Printer Permissions,Medium,Resolved,Portal,10.66,24,1,4
TKT-03987,210,8,2025-04-30 09:06:00,2025-04-30 11:33:36,Security,Malware Alert,High,Resolved,Walk-up,2.46,8,1,4
TKT-03988,107,8,2026-07-06 15:41:00,2026-07-08 20:53:36,Network,VPN Connection,Medium,Resolved,Phone,53.21,24,0,1
TKT-03989,57,7,2026-08-25 17:52:00,2026-08-26 01:30:24,Software,Application Access,Medium,Resolved,Walk-up,7.64,24,1,4
TKT-03990,20,2,2025-05-12 14:57:00,2025-05-12 20:24:36,Hardware,Monitor Issue,High,Resolved,Walk-up,5.46,8,1,4
TKT-03991,62,6,2026-05-12 13:18:00,2026-05-12 22:11:24,Network,Wi-Fi Connectivity,Critical,Resolved,Email,8.89,4,0,3
TKT-03992,255,4,2025-06-03 09:54:00,2025-06-03 15:42:00,Account Access,Locked Account,Medium,Closed,Portal,5.80,24,1,5
TKT-03993,216,5,2025-10-22 15:13:00,2025-10-22 23:03:24,Network,VPN Connection,High,Closed,Phone,7.84,8,1,4
TKT-03994,317,10,2025-10-10 10:42:00,2025-10-11 22:16:12,Network,VPN Connection,Medium,Resolved,Phone,35.57,24,0,2
TKT-03995,285,4,2026-02-13 08:18:00,2026-02-14 01:00:36,Network,VPN Connection,High,Resolved,Portal,16.71,8,0,3
TKT-03996,123,8,2026-07-16 12:11:00,2026-07-16 14:48:12,Network,Wi-Fi Connectivity,Critical,Resolved,Portal,2.62,4,1,4
TKT-03997,75,1,2025-01-09 08:40:00,2025-01-09 21:45:24,Hardware,Keyboard/Mouse,Medium,Resolved,Phone,13.09,24,1,3
TKT-03998,436,11,2026-06-02 13:20:00,2026-06-03 18:08:00,Account Access,MFA Issue,Medium,Resolved,Phone,28.80,24,0,2
TKT-03999,397,12,2026-01-20 13:30:00,2026-01-20 17:50:24,Security,Malware Alert,High,Resolved,Portal,4.34,8,1,3
TKT-04000,391,6,2025-07-14 11:11:00,2025-07-15 13:28:24,Network,VPN Connection,Medium,Resolved,Portal,26.29,24,0,2
TKT-04001,104,5,2025-06-05 12:35:00,2025-06-06 00:41:00,Account Access,Locked Account,Low,Resolved,Portal,12.10,48,1,4
TKT-04002,4,7,2026-04-30 12:48:00,2026-04-30 21:13:12,Network,Slow Network,High,Resolved,Phone,8.42,8,0,3
TKT-04003,89,9,2026-08-28 12:31:00,2026-08-28 20:13:36,Software,Application Crash,Medium,Closed,Email,7.71,24,1,3
TKT-04004,471,2,2026-07-03 10:35:00,2026-07-04 22:55:24,Printing,Printer Offline,Low,Resolved,Portal,36.34,48,1,5
TKT-04005,387,3,2025-08-13 12:53:00,2025-08-13 15:42:12,Security,Phishing Report,High,Closed,Phone,2.82,8,1,4
TKT-04006,209,12,2025-05-21 11:22:00,2025-05-21 17:58:00,Network,No Internet Access,Critical,Resolved,Portal,6.60,4,0,2
TKT-04007,249,11,2026-03-25 11:43:00,2026-03-25 22:57:24,Network,Wi-Fi Connectivity,High,Resolved,Email,11.24,8,0,2
TKT-04008,406,12,2025-05-06 14:54:00,2025-05-06 23:56:24,Hardware,Monitor Issue,Medium,Resolved,Phone,9.04,24,1,4
TKT-04009,151,10,2025-10-28 14:56:00,2025-10-29 04:25:24,Software,Software Installation,Medium,Resolved,Phone,13.49,24,1,5
TKT-04010,54,8,2026-08-06 09:05:00,2026-08-06 18:06:12,Software,Application Crash,Medium,Resolved,Walk-up,9.02,24,1,4
TKT-04011,419,9,2026-04-30 15:27:00,2026-05-01 00:05:24,Account Access,MFA Issue,Medium,Resolved,Phone,8.64,24,1,4
TKT-04012,223,4,2026-06-03 11:53:00,2026-06-03 23:09:48,Software,Software Installation,Medium,Resolved,Portal,11.28,24,1,4
TKT-04013,313,2,2026-02-17 10:22:00,2026-02-17 12:05:12,Account Access,Locked Account,High,Resolved,Email,1.72,8,1,4
TKT-04014,215,7,2026-03-03 09:35:00,2026-03-04 12:05:36,Account Access,MFA Issue,Low,Resolved,Phone,26.51,48,1,4
TKT-04015,260,5,2026-05-12 13:38:00,2026-05-13 01:45:48,Software,Microsoft 365 Issue,Medium,Resolved,Walk-up,12.13,24,1,4
TKT-04016,477,8,2026-02-02 12:11:00,2026-02-03 01:06:48,Network,VPN Connection,High,Resolved,Email,12.93,8,0,2
TKT-04017,145,10,2025-03-03 14:59:00,2025-03-03 16:27:12,Security,Suspicious Email,Critical,Resolved,Portal,1.47,4,1,4
TKT-04018,90,4,2026-02-05 12:38:00,2026-02-05 14:17:36,Account Access,Password Reset,Medium,Resolved,Walk-up,1.66,24,1,3
TKT-04019,132,4,2025-09-25 16:17:00,2025-09-25 20:53:36,Account Access,Locked Account,Medium,Closed,Walk-up,4.61,24,1,5
TKT-04020,14,1,2025-01-03 09:34:00,2025-01-03 11:46:00,Printing,Driver Issue,Medium,Resolved,Email,2.20,24,1,5
TKT-04021,139,6,2025-03-25 13:34:00,2025-03-25 15:04:00,Software,Software Installation,High,Closed,Email,1.50,8,1,5
TKT-04022,157,12,2026-04-13 12:58:00,2026-04-13 17:36:24,Software,Browser Issue,Medium,Resolved,Walk-up,4.64,24,1,5
TKT-04023,168,8,2025-11-11 12:18:00,2025-11-12 16:33:36,Account Access,Locked Account,Medium,Resolved,Portal,28.26,24,0,1
TKT-04024,241,10,2025-12-22 10:07:00,2025-12-22 18:38:12,Hardware,Battery/Power,High,Resolved,Email,8.52,8,0,2
TKT-04025,14,1,2026-06-26 15:07:00,2026-06-27 03:28:36,Network,Slow Network,High,Closed,Portal,12.36,8,0,2
TKT-04026,100,6,2026-03-26 09:10:00,2026-03-26 18:34:00,Network,Wi-Fi Connectivity,Medium,Closed,Phone,9.40,24,1,5
TKT-04027,142,4,2026-07-13 14:21:00,2026-07-13 21:19:48,Software,Application Access,Medium,Closed,Portal,6.98,24,1,5
TKT-04028,442,7,2026-05-26 14:52:00,2026-05-26 18:13:00,Network,No Internet Access,Medium,Closed,Portal,3.35,24,1,4
TKT-04029,45,1,2025-08-29 08:12:00,2025-08-29 20:46:48,Printing,Driver Issue,Low,Resolved,Portal,12.58,48,1,5
TKT-04030,92,4,2025-03-13 09:40:00,2025-03-13 15:47:48,Security,Suspicious Email,High,Resolved,Portal,6.13,8,1,5
TKT-04031,294,2,2025-10-14 10:18:00,2025-10-19 04:22:12,Account Access,Locked Account,Low,Closed,Phone,114.07,48,0,2
TKT-04032,141,9,2025-01-02 17:02:00,2025-01-03 09:10:24,Account Access,Permissions Request,Medium,Resolved,Walk-up,16.14,24,1,5
TKT-04033,341,6,2025-09-18 13:18:00,2025-09-18 17:40:48,Software,Browser Issue,Medium,Resolved,Portal,4.38,24,1,5
TKT-04034,109,3,2025-11-12 15:29:00,2025-11-12 16:50:36,Account Access,Password Reset,High,Closed,Portal,1.36,8,1,5
TKT-04035,169,1,2025-08-01 10:52:00,2025-08-01 15:45:24,Network,VPN Connection,High,Closed,Email,4.89,8,1,5
TKT-04036,201,1,2026-01-09 08:40:00,2026-01-13 12:50:12,Printing,Printer Offline,Low,Resolved,Portal,100.17,48,0,2
TKT-04037,443,6,2025-04-07 15:54:00,2025-04-08 03:10:48,Account Access,Locked Account,Medium,Resolved,Phone,11.28,24,1,4
TKT-04038,196,5,2026-01-16 11:52:00,2026-01-16 17:08:48,Printing,Printer Offline,Medium,Closed,Phone,5.28,24,1,4
